2.613247919429375621e+00,1.308969783699812650e+00,-2.382930228921821708e+03
-3.918024469892947975e-02,6.725942006649503035e+00,-2.709718783459505630e+03
-6.780868195180942001e-05,8.736817831425583783e-03,1.000000000000000000e+00
